Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,class
0.312656,0.227778,0.136364,0.395848,0.334625,0.081776,0.917323,0.885827,0.488189,0.1422,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.28014,0.333333,0.212121,0.176807,0.30491,0.111564,0.956693,0.893701,0.433071,0.169246,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.275138,0.286111,0.136364,0.136006,0.29199,0.103274,0.929134,0.897638,0.480315,0.174683,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.271636,0.266667,0.166667,0.115963,0.282946,0.099199,0.937008,0.88189,0.452756,0.177471,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.269135,0.283333,0.181818,0.09592,0.276486,0.095124,0.944882,0.88189,0.437008,0.180399,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.25963,0.3,0.30303,0.060845,0.251938,0.086834,0.984252,0.838583,0.322835,0.186393,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.24062,0.088889,0.106061,0,0.223514,0.066601,0.862205,0.88189,0.559055,0.201868,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.23962,0.030556,0.106061,0,0.223514,0.062667,0.838583,0.885827,0.590551,0.205075,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.655828,0.383333,0.212121,0.042949,0.23385,0.196291,0.948819,0.92126,0.472441,0.365816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.589295,0.302778,0.287879,0.060845,0.258398,0.109316,0.976378,0.850394,0.346457,0.282727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.541271,0.480556,0.121212,0.30136,0.356589,0.113109,0.885827,0.96063,0.598425,0.312979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.228114,0.255556,0.287879,0,0.223514,0.068006,0.968504,0.814961,0.322835,0.082532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.229615,0.575,0.151515,0.021475,0.228682,0.075453,0.84252,0.980315,0.669291,0.089781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.234617,0.869444,0.454545,0.030064,0.248062,0.090488,0.5,0.791339,0.814961,0.099401,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.269635,0.925,0.227273,0.137437,0.344961,0.117465,0.728346,0.866142,0.681102,0.09243,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.272136,0.947222,0.212121,0.167502,0.351421,0.123929,0.751969,0.862205,0.65748,0.092012,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.273637,0.047222,0.424242,0.068003,0.295866,0.142616,0.732283,0.673228,0.433071,0.101073,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.349175,0.511111,0.151515,0.2398,0.337209,0.155965,0.877953,0.972441,0.61811,0.096194,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.318159,0.997222,0.227273,0.352183,0.321705,0.060419,0.775591,0.834646,0.594488,0.131047,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.313157,0.247222,0.181818,0.399427,0.320413,0.076858,0.933071,0.870079,0.444882,0.136763,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.310655,0.266667,0.166667,0.408733,0.383721,0.085289,0.937008,0.88189,0.452756,0.140248,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.267634,0.347222,0.242424,0.088762,0.27261,0.094281,0.968504,0.889764,0.409449,0.177471,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.705353,0.175,0.363636,0.136006,0.263566,0.518758,0.917323,0.720472,0.275591,0.397602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.658329,0.252778,0.212121,0.324982,0.357881,0.052831,0.948819,0.858268,0.409449,0.115712,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.603802,0.344444,0.287879,0.085898,0.239018,0.098075,0.976378,0.874016,0.370079,0.121288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.535768,0.516667,0.212121,0.27917,0.342377,0.111283,0.874016,0.980315,0.61811,0.30322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.490245,0.119444,0.166667,0.077309,0.242894,0.117184,0.874016,0.854331,0.503937,0.348669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.227614,0.005556,0.075758,0,0.223514,0.073627,0.834646,0.901575,0.610236,0.091872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.241621,0.872222,0.484848,0.04796,0.257106,0.088661,0.468504,0.771654,0.818898,0.095497,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.268134,0.902778,0.30303,0.121689,0.334625,0.108051,0.653543,0.84252,0.728346,0.089363,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.28064,0.033333,0.424242,0.088762,0.307494,0.139104,0.708661,0.677165,0.46063,0.097309,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.278639,0.05,0.454545,0.077309,0.302326,0.141633,0.716535,0.641732,0.405512,0.099122,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.588794,0.494444,0.075758,0.09592,0.213178,0.434593,0.877953,0.956693,0.610236,0.177889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0.673837,0.422222,0.166667,0.317108,0.319121,0.044822,0.92126,0.944882,0.535433,0.130629,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.561281,0.45,0.30303,0.228346,0.321705,0.105381,0.925197,0.948819,0.5,0.256796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.532266,0.558333,0.19697,0.257695,0.333333,0.115077,0.84252,0.988189,0.665354,0.305033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.514257,0.25,0.090909,0.319256,0.23385,0.143319,0.905512,0.905512,0.527559,0.358846,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.286643,0.991667,0.30303,0.167502,0.338501,0.124491,0.724409,0.783465,0.586614,0.086156,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.288644,0.025,0.439394,0.107373,0.328165,0.135731,0.688976,0.669291,0.472441,0.093545,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.286643,0.197222,0.378788,0.042949,0.210594,0.113531,0.937008,0.720472,0.240157,0.115991,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.269635,0.161111,0.287879,0,0.223514,0.102852,0.905512,0.775591,0.362205,0.121985,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.266133,0.172222,0.242424,0,0.223514,0.09948,0.913386,0.807087,0.397638,0.123519,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.764382,0.175,0.015152,0.2398,0.359173,0.301813,0.866142,0.929134,0.602362,0.388959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.641321,0.344444,0.242424,0.251253,0.313953,0.068006,0.964567,0.893701,0.417323,0.098703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.629815,0.313889,0.212121,0.19184,0.284238,0.067585,0.956693,0.889764,0.429134,0.091872,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.528264,0.497222,0.242424,0.23622,0.322997,0.117465,0.885827,0.976378,0.594488,0.302942,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.424212,0.077778,0.075758,0.171797,0.23385,0.004215,0.858268,0.905512,0.582677,0.098703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.421211,0.277778,0.060606,0.085898,0.226098,0.011943,0.893701,0.92126,0.559055,0.109438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.417209,0.316667,0.075758,0.021475,0.223514,0.008431,0.897638,0.925197,0.555118,0.1185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.287644,0.944444,0.30303,0.228346,0.350129,0.115077,0.685039,0.814961,0.669291,0.079883,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.297649,0.972222,0.393939,0.136006,0.351421,0.12983,0.649606,0.740157,0.606299,0.087969,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.290145,0.091667,0.378788,0.064424,0.306202,0.140368,0.811024,0.692913,0.370079,0.096333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.274137,0.147222,0.333333,0,0.223514,0.105381,0.889764,0.73622,0.330709,0.125471,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.55928,0.266667,0.106061,0.259127,0.271318,0.277926,0.913386,0.901575,0.507874,0.103862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.585793,0.3,0.075758,0.068003,0.232558,0.427568,0.897638,0.92126,0.555118,0.189042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.595798,0.180556,0.227273,0.04796,0.224806,0.077561,0.917323,0.822835,0.413386,0.075282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0.523762,0.472222,0.272727,0.214746,0.31137,0.119994,0.905512,0.964567,0.551181,0.301129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.511256,0.091667,0.121212,0.319256,0.25323,0.159056,0.862205,0.874016,0.547244,0.377387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.425713,0.066667,0.090909,0.194703,0.237726,0.004215,0.854331,0.893701,0.57874,0.099819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.424712,0.094444,0.075758,0.151754,0.235142,0.009414,0.862205,0.897638,0.570866,0.104559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.294147,0.147222,0.348485,0.068003,0.297158,0.137277,0.889764,0.728346,0.322835,0.092848,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.277639,0.761111,0.378788,0.021475,0.244186,0.152311,0.574803,0.933071,0.889764,0.106511,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.286143,0.747222,0.393939,0.042949,0.26615,0.155403,0.562992,0.940945,0.901575,0.109438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.324162,0.183333,0.348485,0.068003,0.27261,0.135872,0.925197,0.740157,0.291339,0.116688,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.272636,0.138889,0.318182,0.030064,0.22093,0.104679,0.88189,0.744094,0.350394,0.120452,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.73987,0.025,0.363636,0.09592,0.281654,0.357173,0.728346,0.724409,0.507874,0.368604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0.665833,0.319444,0.136364,0.352183,0.29845,0.053674,0.929134,0.913386,0.5,0.122961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.52026,0.522222,0.242424,0.193271,0.302326,0.125334,0.866142,0.984252,0.625984,0.306845,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.418709,0.152778,0.121212,0.060845,0.229974,0.016861,0.885827,0.877953,0.519685,0.121288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.26013,0.741667,0.363636,0.030064,0.23385,0.08276,0.602362,0.948819,0.88189,0.080441,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.29965,0.166667,0.348485,0,0.223514,0.123929,0.909449,0.73622,0.30315,0.125749,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0.608804,0.341667,0.272727,0.09592,0.250646,0.462835,0.972441,0.88189,0.385827,0.351317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.492746,0.183333,0.318182,0.077309,0.286822,0.017845,0.925197,0.755906,0.307087,0.172452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.55978,0.355556,0.242424,0.090909,0.222222,0.124069,0.964567,0.897638,0.425197,0.204099,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.535268,0.441667,0.227273,0.204009,0.299742,0.122524,0.925197,0.952756,0.523622,0.279799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
0.429715,0.066667,0.121212,0.204009,0.248062,0.011943,0.850394,0.874016,0.562992,0.106929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.428714,0.072222,0.121212,0.18325,0.245478,0.013348,0.850394,0.874016,0.559055,0.10902,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.427214,0.088889,0.121212,0.14388,0.241602,0.017845,0.862205,0.88189,0.555118,0.11376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.422711,0.130556,0.136364,0.090909,0.24031,0.021498,0.88189,0.866142,0.511811,0.121567,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.270635,0.088889,0.469697,0.060845,0.29199,0.057328,0.771654,0.61811,0.307087,0.091733,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.26013,0.047222,0.484848,0.021475,0.249354,0.069552,0.69685,0.614173,0.389764,0.083647,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.307154,0.005556,0.30303,0.204009,0.281654,0.112266,0.73622,0.775591,0.562992,0.071518,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.313657,0.086111,0.227273,0.125268,0.29845,0.122524,0.846457,0.811024,0.488189,0.078907,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.275638,0.125,0.151515,0,0.223514,0.1436,0.877953,0.862205,0.511811,0.097588,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.649325,0.852778,0.409091,0.085898,0.268734,0.417451,0.543307,0.838583,0.830709,0.343929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.584292,0.069444,0.166667,0.231926,0.294574,0.319095,0.846457,0.850394,0.53937,0.298899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.512756,0.436111,0.212121,0.150322,0.282946,0.132078,0.925197,0.948819,0.527559,0.307124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
0.436218,0.072222,0.106061,0.354331,0.264858,0.004215,0.854331,0.885827,0.566929,0.099401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.432716,0.05,0.106061,0.251253,0.255814,0.009414,0.846457,0.889764,0.582677,0.10665,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.432216,0.058333,0.090909,0.23121,0.254522,0.011943,0.850394,0.893701,0.582677,0.108462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.277639,0.083333,0.378788,0.077309,0.310078,0.056203,0.80315,0.700787,0.389764,0.088666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.291146,0.866667,0.30303,0.128848,0.30491,0.092033,0.633858,0.866142,0.779528,0.06399,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0.294647,0.138889,0.378788,0.060845,0.223514,0.119432,0.874016,0.700787,0.299213,0.124773,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.609805,0.322222,0.121212,0.14388,0.270026,0.090066,0.925197,0.913386,0.507874,0.059947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.435218,0.075,0.106061,0.27917,0.262274,0.012646,0.858268,0.885827,0.566929,0.108741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0.434217,0.108333,0.090909,0.259127,0.25969,0.013348,0.866142,0.893701,0.559055,0.110414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
